shipment_id,vehicle_id,gps_timestamp,current_latitude,current_longitude,gps_status,estimated_remaining_km
S390,V010,2026-03-30 07:39:00,49.60957,5.87149,Stopped,170
S391,V007,2026-03-30 06:11:00,49.65695,5.91066,Stopped,281
S391,V007,2026-03-30 06:25:00,49.65812,5.90898,Delayed,276
S391,V007,2026-03-30 06:34:00,49.65827,5.90878,Stopped,276
S391,V007,2026-03-30 06:43:00,49.65874,5.90853,Stopped,276
S391,V007,2026-03-30 06:56:00,49.66329,5.90196,Delayed,263
S391,V007,2026-03-30 07:06:00,49.66323,5.90196,Stopped,263
S391,V007,2026-03-30 07:15:00,49.66527,5.89902,Delayed,258
S391,V007,2026-03-30 07:27:00,49.66785,5.89529,Delayed,242
S391,V007,2026-03-30 07:41:00,49.67015,5.89197,Delayed,237
S391,V007,2026-03-30 07:51:00,49.67397,5.88647,Delayed,223
S392,V004,2026-03-30 06:11:00,49.59945,6.00513,Delayed,195
S392,V004,2026-03-30 06:22:00,49.60609,6.00254,On Route,185
S392,V004,2026-03-30 06:28:00,49.61187,6.00028,Delayed,179
S392,V004,2026-03-30 06:36:00,49.61726,5.99818,Delayed,163
S392,V004,2026-03-30 06:43:00,49.61918,5.99743,On Route,145
S392,V004,2026-03-30 06:52:00,49.6217,5.99644,On Route,136
S392,V004,2026-03-30 07:03:00,49.62895,5.99361,On Route,117
S392,V004,2026-03-30 07:12:00,49.63469,5.99137,Delayed,97
S392,V004,2026-03-30 07:26:00,49.63731,5.99035,Delayed,82
S392,V004,2026-03-30 07:32:00,49.64135,5.98877,On Route,74
S393,V003,2026-03-30 06:05:00,49.63635,6.48032,Delayed,261
S393,V003,2026-03-30 06:11:00,49.63115,6.47631,On Route,256
S393,V003,2026-03-30 06:23:00,49.62677,6.47293,Delayed,239
S393,V003,2026-03-30 06:29:00,49.62677,6.47299,Stopped,239
S393,V003,2026-03-30 06:41:00,49.62244,6.46964,On Route,223
S393,V003,2026-03-30 06:53:00,49.61644,6.46501,On Route,210
S393,V003,2026-03-30 07:02:00,49.61013,6.46014,On Route,192
S393,V003,2026-03-30 07:08:00,49.60552,6.45657,On Route,174
S393,V003,2026-03-30 07:13:00,49.60047,6.45267,On Route,164
S393,V003,2026-03-30 07:25:00,49.59637,6.44951,On Route,152
S394,V006,2026-03-30 06:15:00,49.61864,5.84675,On Route,270
S394,V006,2026-03-30 06:28:00,49.62275,5.84767,On Route,257
S394,V006,2026-03-30 06:43:00,49.62652,5.84851,On Route,249
S394,V006,2026-03-30 06:52:00,49.62671,5.84824,Stopped,248
S394,V006,2026-03-30 06:57:00,49.63333,5.84973,Delayed,235
S394,V006,2026-03-30 07:06:00,49.63924,5.85105,On Route,217
S394,V006,2026-03-30 07:21:00,49.64501,5.85235,Delayed,203
S394,V006,2026-03-30 07:29:00,49.64894,5.85323,Delayed,194
S394,V006,2026-03-30 07:36:00,49.65155,5.85381,On Route,183
S394,V006,2026-03-30 07:50:00,49.65203,5.8536,Stopped,181
S395,V008,2026-03-30 06:15:00,49.8419,6.11426,Delayed,250
S395,V008,2026-03-30 06:27:00,49.84262,6.10843,Delayed,240
S395,V008,2026-03-30 06:42:00,49.84289,6.10626,On Route,223
S395,V008,2026-03-30 06:52:00,49.84375,6.0994,On Route,203
S395,V008,2026-03-30 07:06:00,49.84326,6.09944,Stopped,203
S395,V008,2026-03-30 07:15:00,49.84423,6.09173,Delayed,197
S395,V008,2026-03-30 07:20:00,49.84501,6.08549,Delayed,186
S395,V008,2026-03-30 07:30:00,49.84572,6.07988,Delayed,174
S395,V008,2026-03-30 07:44:00,49.84576,6.08021,Stopped,173
S395,V008,2026-03-30 07:53:00,49.84626,6.07625,On Route,161
S396,V001,2026-03-30 06:12:00,49.51745,6.42121,Stopped,175
S396,V001,2026-03-30 06:22:00,49.51724,6.42161,Stopped,174
S396,V001,2026-03-30 06:37:00,49.52002,6.41921,On Route,161
S396,V001,2026-03-30 06:42:00,49.52272,6.41688,Delayed,143
S396,V001,2026-03-30 06:48:00,49.52243,6.41691,Stopped,142
S396,V001,2026-03-30 07:00:00,49.52668,6.41324,Delayed,131
S396,V001,2026-03-30 07:15:00,49.52697,6.41285,Stopped,129
S396,V001,2026-03-30 07:25:00,49.52722,6.41315,Stopped,127
S396,V001,2026-03-30 07:32:00,49.53166,6.40932,On Route,119
S396,V001,2026-03-30 07:41:00,49.53162,6.40932,Stopped,117
S397,V009,2026-03-30 06:14:00,49.86769,6.30356,Stopped,298
S397,V009,2026-03-30 06:26:00,49.86686,6.29981,On Route,283
S397,V009,2026-03-30 06:35:00,49.86706,6.30015,Stopped,283
S397,V009,2026-03-30 06:46:00,49.86574,6.29421,Delayed,270
S397,V009,2026-03-30 07:00:00,49.86526,6.29204,On Route,263
S397,V009,2026-03-30 07:07:00,49.86551,6.29193,Stopped,262
S397,V009,2026-03-30 07:20:00,49.8649,6.2892,Delayed,251
S397,V009,2026-03-30 07:28:00,49.86463,6.28915,Stopped,249
S397,V009,2026-03-30 07:35:00,49.86345,6.28387,On Route,241
S397,V009,2026-03-30 07:40:00,49.86174,6.27615,On Route,221
S398,V007,2026-03-30 06:14:00,49.96034,5.65754,Stopped,192
S398,V007,2026-03-30 06:19:00,49.96077,5.65721,Stopped,192
S398,V007,2026-03-30 06:26:00,49.96003,5.65916,On Route,180
S398,V007,2026-03-30 06:38:00,49.95929,5.66113,On Route,163
S398,V007,2026-03-30 06:43:00,49.95777,5.66513,Delayed,157
S398,V007,2026-03-30 06:58:00,49.95812,5.66522,Stopped,155
S398,V007,2026-03-30 07:03:00,49.95585,5.67109,Delayed,147
S398,V007,2026-03-30 07:14:00,49.95543,5.67088,Stopped,146
S398,V007,2026-03-30 07:27:00,49.95413,5.67438,On Route,134
S398,V007,2026-03-30 07:42:00,49.95148,5.68147,Delayed,122
S399,V002,2026-03-30 06:14:00,49.79445,6.25493,Stopped,289
S399,V002,2026-03-30 06:19:00,49.79587,6.24808,Delayed,281
S399,V002,2026-03-30 06:31:00,49.79651,6.24496,On Route,276
S399,V002,2026-03-30 06:41:00,49.79802,6.23762,Delayed,271
S399,V002,2026-03-30 06:53:00,49.79957,6.23011,Delayed,254
S399,V002,2026-03-30 07:04:00,49.80037,6.22621,On Route,248
S399,V002,2026-03-30 07:15:00,49.80196,6.21853,Delayed,231
S399,V002,2026-03-30 07:30:00,49.80247,6.21603,Delayed,226
S399,V002,2026-03-30 07:36:00,49.80398,6.20869,Delayed,212
S399,V002,2026-03-30 07:45:00,49.80357,6.20903,Stopped,212
S400,V001,2026-03-30 06:10:00,49.90385,6.04168,Stopped,218
S400,V001,2026-03-30 06:18:00,49.90411,6.04161,Stopped,216
S400,V001,2026-03-30 06:31:00,49.8989,6.04268,Delayed,199
S400,V001,2026-03-30 06:42:00,49.89896,6.0428,Stopped,199
S400,V001,2026-03-30 06:55:00,49.89892,6.04231,Stopped,199
S400,V001,2026-03-30 07:07:00,49.89368,6.04339,Delayed,191
S400,V001,2026-03-30 07:21:00,49.89418,6.04355,Stopped,190
S400,V001,2026-03-30 07:35:00,49.89008,6.04439,On Route,174
S400,V001,2026-03-30 07:41:00,49.88706,6.04501,Delayed,155
S400,V001,2026-03-30 07:55:00,49.88701,6.04489,Stopped,153
S401,V004,2026-03-30 06:11:00,49.56361,6.43618,Delayed,231
S401,V004,2026-03-30 06:24:00,49.5638,6.43237,On Route,224
S401,V004,2026-03-30 06:31:00,49.56412,6.42581,On Route,208
S401,V004,2026-03-30 06:41:00,49.56446,6.41912,On Route,192
S401,V004,2026-03-30 06:53:00,49.56427,6.41957,Stopped,191
S401,V004,2026-03-30 07:08:00,49.56447,6.41583,Delayed,184
S401,V004,2026-03-30 07:15:00,49.56411,6.41563,Stopped,182
S401,V004,2026-03-30 07:24:00,49.56428,6.41306,On Route,173
S401,V004,2026-03-30 07:31:00,49.56465,6.40742,On Route,156
S401,V004,2026-03-30 07:38:00,49.56488,6.40383,Delayed,146
S402,V010,2026-03-30 06:06:00,49.97174,5.83403,Stopped,217
S402,V010,2026-03-30 06:11:00,49.97159,5.83383,Stopped,216
S402,V010,2026-03-30 06:16:00,49.96772,5.83634,Delayed,207
S402,V010,2026-03-30 06:28:00,49.96737,5.83668,Stopped,206
S402,V010,2026-03-30 06:33:00,49.96211,5.84009,On Route,201
S402,V010,2026-03-30 06:43:00,49.95725,5.84324,On Route,189
S402,V010,2026-03-30 06:55:00,49.95419,5.84523,Delayed,183
S402,V010,2026-03-30 07:04:00,49.95145,5.84701,On Route,174
S402,V010,2026-03-30 07:17:00,49.94478,5.85134,Delayed,164
S402,V010,2026-03-30 07:22:00,49.94461,5.85156,Stopped,163
S403,V001,2026-03-30 06:08:00,49.54952,6.02366,On Route,177
S403,V001,2026-03-30 06:14:00,49.55184,6.02527,On Route,159
S403,V001,2026-03-30 06:19:00,49.55812,6.02962,Delayed,143
S403,V001,2026-03-30 06:32:00,49.56009,6.03099,Delayed,127
S403,V001,2026-03-30 06:38:00,49.56029,6.03144,Stopped,127
S403,V001,2026-03-30 06:50:00,49.56016,6.03094,Stopped,127
S403,V001,2026-03-30 07:00:00,49.56665,6.03543,On Route,120
S403,V001,2026-03-30 07:10:00,49.5704,6.03803,On Route,114
S403,V001,2026-03-30 07:15:00,49.57671,6.04241,On Route,95
S403,V001,2026-03-30 07:21:00,49.57635,6.04195,Stopped,94
S404,V007,2026-03-30 06:10:00,49.7969,6.1803,Stopped,170
S404,V007,2026-03-30 06:24:00,49.79669,6.18061,Stopped,170
S404,V007,2026-03-30 06:32:00,49.79666,6.1807,Stopped,168
S404,V007,2026-03-30 06:41:00,49.79328,6.17844,Delayed,155
S404,V007,2026-03-30 06:47:00,49.7878,6.17477,Delayed,137
S404,V007,2026-03-30 06:59:00,49.78809,6.17479,Stopped,137
S404,V007,2026-03-30 07:07:00,49.78241,6.171,On Route,130
S404,V007,2026-03-30 07:12:00,49.78268,6.17053,Stopped,129
S404,V007,2026-03-30 07:20:00,49.77926,6.16825,On Route,112
S404,V007,2026-03-30 07:28:00,49.77894,6.16822,Stopped,111
S405,V006,2026-03-30 06:09:00,49.72213,6.01995,Delayed,171
S405,V006,2026-03-30 06:17:00,49.72206,6.02019,Stopped,170
S405,V006,2026-03-30 06:26:00,49.72211,6.02068,Stopped,169
S405,V006,2026-03-30 06:36:00,49.72211,6.02073,Stopped,169
S405,V006,2026-03-30 06:47:00,49.72476,6.01735,On Route,155
S405,V006,2026-03-30 06:57:00,49.728,6.01322,On Route,140
S405,V006,2026-03-30 07:06:00,49.73088,6.00954,On Route,121
S405,V006,2026-03-30 07:16:00,49.73043,6.0094,Stopped,119
S405,V006,2026-03-30 07:23:00,49.73196,6.00745,Delayed,102
S405,V006,2026-03-30 07:37:00,49.73529,6.00322,On Route,97
S406,V001,2026-03-30 06:14:00,49.77062,5.83354,Stopped,274
S406,V001,2026-03-30 06:20:00,49.77388,5.82696,On Route,266
S406,V001,2026-03-30 06:26:00,49.776,5.82268,On Route,249
S406,V001,2026-03-30 06:35:00,49.77649,5.8222,Stopped,248
S406,V001,2026-03-30 06:50:00,49.77693,5.82238,Stopped,248
S406,V001,2026-03-30 07:04:00,49.77661,5.82252,Stopped,247
S406,V001,2026-03-30 07:13:00,49.77993,5.81578,Delayed,232
S406,V001,2026-03-30 07:19:00,49.78037,5.81596,Stopped,232
S406,V001,2026-03-30 07:33:00,49.78001,5.8159,Stopped,231
S406,V001,2026-03-30 07:38:00,49.7832,5.80941,Delayed,225
S407,V003,2026-03-30 06:10:00,49.92951,6.25555,On Route,221
S407,V003,2026-03-30 06:25:00,49.9297,6.25564,Stopped,220
S407,V003,2026-03-30 06:37:00,49.92954,6.25557,Stopped,220
S407,V003,2026-03-30 06:44:00,49.9288,6.24903,On Route,209
S407,V003,2026-03-30 06:54:00,49.92817,6.24349,Delayed,203
S407,V003,2026-03-30 06:59:00,49.92842,6.24367,Stopped,201
S407,V003,2026-03-30 07:04:00,49.92774,6.23771,On Route,194
S407,V003,2026-03-30 07:19:00,49.92685,6.22986,On Route,180
S407,V003,2026-03-30 07:24:00,49.92657,6.22966,Stopped,178
S407,V003,2026-03-30 07:29:00,49.92588,6.22356,On Route,170
S408,V005,2026-03-30 06:06:00,49.6743,6.43795,Stopped,279
S408,V005,2026-03-30 06:14:00,49.6741,6.43806,Stopped,279
S408,V005,2026-03-30 06:27:00,49.67394,6.43818,Stopped,279
S408,V005,2026-03-30 06:37:00,49.67582,6.43456,Delayed,267
S408,V005,2026-03-30 06:48:00,49.67589,6.43421,Stopped,266
S408,V005,2026-03-30 07:00:00,49.6769,6.43226,On Route,248
S408,V005,2026-03-30 07:11:00,49.67734,6.43177,Stopped,248
S408,V005,2026-03-30 07:16:00,49.67727,6.43218,Stopped,246
S408,V005,2026-03-30 07:28:00,49.67971,6.4275,On Route,227
S408,V005,2026-03-30 07:40:00,49.68075,6.42549,Delayed,215
S409,V009,2026-03-30 06:10:00,49.63388,6.18002,Stopped,197
S409,V009,2026-03-30 06:22:00,49.63521,6.18167,On Route,180
S409,V009,2026-03-30 06:32:00,49.6379,6.18498,Delayed,170
S409,V009,2026-03-30 06:47:00,49.63919,6.18657,Delayed,160
S409,V009,2026-03-30 06:59:00,49.64359,6.19198,Delayed,153
S409,V009,2026-03-30 07:08:00,49.64857,6.19812,On Route,138
S409,V009,2026-03-30 07:17:00,49.65324,6.20386,On Route,128
S409,V009,2026-03-30 07:24:00,49.65623,6.20756,On Route,115
S409,V009,2026-03-30 07:31:00,49.65579,6.20724,Stopped,113
S409,V009,2026-03-30 07:41:00,49.66004,6.21247,On Route,99
S410,V002,2026-03-30 06:13:00,49.53442,6.23697,Stopped,255
S410,V002,2026-03-30 06:18:00,49.53483,6.23698,Stopped,255
S410,V002,2026-03-30 06:24:00,49.53463,6.22967,On Route,247
S410,V002,2026-03-30 06:31:00,49.53452,6.22531,Delayed,235
S410,V002,2026-03-30 06:41:00,49.53494,6.2251,Stopped,233
S410,V002,2026-03-30 06:51:00,49.53483,6.22109,Delayed,214
S410,V002,2026-03-30 07:05:00,49.53519,6.22068,Stopped,212
S410,V002,2026-03-30 07:10:00,49.53508,6.21681,Delayed,195
S410,V002,2026-03-30 07:21:00,49.53487,6.2091,On Route,183
S410,V002,2026-03-30 07:28:00,49.53517,6.20877,Stopped,183
S411,V008,2026-03-30 06:05:00,49.6793,6.01836,On Route,259
S411,V008,2026-03-30 06:12:00,49.6768,6.01736,Delayed,243
S411,V008,2026-03-30 06:19:00,49.67097,6.01502,On Route,238
S411,V008,2026-03-30 06:25:00,49.66672,6.01331,On Route,228
S411,V008,2026-03-30 06:31:00,49.66701,6.01353,Stopped,228
S411,V008,2026-03-30 06:44:00,49.66011,6.01075,Delayed,220
S411,V008,2026-03-30 06:54:00,49.66052,6.01098,Stopped,218
S411,V008,2026-03-30 07:07:00,49.66011,6.01058,Stopped,218
S411,V008,2026-03-30 07:17:00,49.65708,6.00937,Delayed,202
S411,V008,2026-03-30 07:31:00,49.65713,6.0096,Stopped,201
S412,V008,2026-03-30 06:08:00,49.84468,5.97,Stopped,291
S412,V008,2026-03-30 06:14:00,49.84478,5.96479,Delayed,280
S412,V008,2026-03-30 06:27:00,49.84526,5.9649,Stopped,280
S412,V008,2026-03-30 06:36:00,49.84524,5.96457,Stopped,278
S412,V008,2026-03-30 06:41:00,49.84538,5.9568,Delayed,264
S412,V008,2026-03-30 06:53:00,49.84498,5.95681,Stopped,264
S412,V008,2026-03-30 07:06:00,49.84501,5.95481,On Route,254
S412,V008,2026-03-30 07:21:00,49.84512,5.94912,On Route,245
S412,V008,2026-03-30 07:26:00,49.84518,5.94631,On Route,236
S412,V008,2026-03-30 07:38:00,49.84523,5.94378,Delayed,223
S413,V005,2026-03-30 06:14:00,49.83069,6.23427,On Route,162
S413,V005,2026-03-30 06:21:00,49.8309,6.23448,Stopped,160
S413,V005,2026-03-30 06:36:00,49.83103,6.23399,Stopped,160
S413,V005,2026-03-30 06:43:00,49.8367,6.23945,On Route,147
S413,V005,2026-03-30 06:55:00,49.84183,6.24438,On Route,138
S413,V005,2026-03-30 07:01:00,49.84482,6.24726,Delayed,129
S413,V005,2026-03-30 07:06:00,49.84787,6.2502,On Route,118
S413,V005,2026-03-30 07:16:00,49.85149,6.25368,On Route,100
S413,V005,2026-03-30 07:24:00,49.85469,6.25676,On Route,83
S413,V005,2026-03-30 07:34:00,49.85908,6.26098,On Route,77
S414,V010,2026-03-30 06:07:00,49.61672,6.32267,On Route,287
S414,V010,2026-03-30 06:21:00,49.61814,6.31673,On Route,277
S414,V010,2026-03-30 06:33:00,49.61919,6.31236,On Route,270
S414,V010,2026-03-30 06:40:00,49.62018,6.30821,Delayed,264
S414,V010,2026-03-30 06:45:00,49.62043,6.30824,Stopped,264
S414,V010,2026-03-30 06:51:00,49.62124,6.30485,Delayed,251
S414,V010,2026-03-30 06:57:00,49.62113,6.30451,Stopped,249
S414,V010,2026-03-30 07:09:00,49.62291,6.29709,On Route,231
S414,V010,2026-03-30 07:20:00,49.62407,6.29222,On Route,215
S414,V010,2026-03-30 07:31:00,49.62446,6.29269,Stopped,214
S415,V008,2026-03-30 06:10:00,49.97557,6.37497,On Route,233
S415,V008,2026-03-30 06:19:00,49.97421,6.37304,Delayed,219
S415,V008,2026-03-30 06:30:00,49.97077,6.3682,Delayed,200
S415,V008,2026-03-30 06:44:00,49.96621,6.36178,Delayed,186
S415,V008,2026-03-30 06:54:00,49.96256,6.35664,On Route,168
S415,V008,2026-03-30 07:01:00,49.96035,6.35353,On Route,151
S415,V008,2026-03-30 07:12:00,49.95853,6.35097,Delayed,141
S415,V008,2026-03-30 07:18:00,49.95587,6.34722,On Route,133
S415,V008,2026-03-30 07:26:00,49.95134,6.34085,Delayed,120
S415,V008,2026-03-30 07:41:00,49.94787,6.33597,Delayed,105
S416,V009,2026-03-30 06:12:00,49.8481,5.76609,Stopped,279
S416,V009,2026-03-30 06:26:00,49.84855,5.76621,Stopped,277
S416,V009,2026-03-30 06:35:00,49.84696,5.76862,Delayed,265
S416,V009,2026-03-30 06:46:00,49.84654,5.76872,Stopped,263
S416,V009,2026-03-30 06:54:00,49.84471,5.77149,Delayed,248
S416,V009,2026-03-30 07:06:00,49.84123,5.77677,On Route,234
S416,V009,2026-03-30 07:16:00,49.83719,5.78289,On Route,228
S416,V009,2026-03-30 07:21:00,49.83693,5.78264,Stopped,228
S416,V009,2026-03-30 07:36:00,49.83667,5.78221,Stopped,227
S416,V009,2026-03-30 07:45:00,49.83667,5.78174,Stopped,225
S417,V006,2026-03-30 06:11:00,49.92805,6.27697,Delayed,199
S417,V006,2026-03-30 06:26:00,49.92826,6.27719,Stopped,198
S417,V006,2026-03-30 06:34:00,49.92107,6.27449,Delayed,182
S417,V006,2026-03-30 06:43:00,49.91711,6.27301,Delayed,162
S417,V006,2026-03-30 06:49:00,49.91307,6.27149,Delayed,145
S417,V006,2026-03-30 06:56:00,49.91002,6.27035,Delayed,132
S417,V006,2026-03-30 07:06:00,49.90716,6.26927,On Route,118
S417,V006,2026-03-30 07:20:00,49.90228,6.26745,On Route,113
S417,V006,2026-03-30 07:33:00,49.8952,6.26479,Delayed,99
S417,V006,2026-03-30 07:44:00,49.88875,6.26238,On Route,89
S418,V010,2026-03-30 06:05:00,49.57214,6.28355,Delayed,215
S418,V010,2026-03-30 06:12:00,49.5741,6.2766,Delayed,202
S418,V010,2026-03-30 06:21:00,49.57524,6.27255,On Route,194
S418,V010,2026-03-30 06:26:00,49.57641,6.26841,On Route,180
S418,V010,2026-03-30 06:34:00,49.57686,6.26856,Stopped,178
S418,V010,2026-03-30 06:45:00,49.57869,6.26205,On Route,168
S418,V010,2026-03-30 06:54:00,49.57972,6.25839,On Route,153
S418,V010,2026-03-30 07:06:00,49.58142,6.25231,On Route,147
S418,V010,2026-03-30 07:14:00,49.58134,6.25247,Stopped,146
S418,V010,2026-03-30 07:19:00,49.58344,6.24499,On Route,141
S419,V009,2026-03-30 06:06:00,49.82181,6.2282,On Route,233
S419,V009,2026-03-30 06:12:00,49.81957,6.22223,Delayed,214
S419,V009,2026-03-30 06:27:00,49.81935,6.22188,Stopped,213
S419,V009,2026-03-30 06:38:00,49.81709,6.21586,Delayed,203
S419,V009,2026-03-30 06:53:00,49.81739,6.21562,Stopped,201
S419,V009,2026-03-30 07:08:00,49.81739,6.21523,Stopped,201
S419,V009,2026-03-30 07:21:00,49.81484,6.20847,On Route,196
S419,V009,2026-03-30 07:29:00,49.81245,6.20213,Delayed,187
S419,V009,2026-03-30 07:43:00,49.81076,6.19766,Delayed,178
S419,V009,2026-03-30 07:54:00,49.80921,6.19354,Delayed,163
S420,V004,2026-03-30 06:13:00,49.59769,5.50372,Stopped,160
S420,V004,2026-03-30 06:23:00,49.59894,5.50547,On Route,144
S420,V004,2026-03-30 06:28:00,49.59896,5.50595,Stopped,144
S420,V004,2026-03-30 06:35:00,49.60183,5.50993,On Route,134
S420,V004,2026-03-30 06:47:00,49.60408,5.51306,On Route,119
S420,V004,2026-03-30 06:52:00,49.60443,5.51275,Stopped,118
S420,V004,2026-03-30 06:58:00,49.60423,5.51322,Stopped,116
S420,V004,2026-03-30 07:10:00,49.60807,5.51856,On Route,109
S420,V004,2026-03-30 07:16:00,49.61243,5.5246,On Route,98
S420,V004,2026-03-30 07:26:00,49.61492,5.52806,On Route,82
S421,V003,2026-03-30 06:10:00,49.75927,5.89112,Stopped,197
S421,V003,2026-03-30 06:25:00,49.76224,5.88555,On Route,181
S421,V003,2026-03-30 06:32:00,49.76196,5.88528,Stopped,181
S421,V003,2026-03-30 06:46:00,49.76215,5.8856,Stopped,181
S421,V003,2026-03-30 06:51:00,49.76561,5.8791,On Route,171
S421,V003,2026-03-30 06:59:00,49.76758,5.87541,Delayed,151
S421,V003,2026-03-30 07:10:00,49.76915,5.87245,Delayed,139
S421,V003,2026-03-30 07:15:00,49.77034,5.87022,Delayed,123
S421,V003,2026-03-30 07:28:00,49.7724,5.86635,Delayed,117
S421,V003,2026-03-30 07:39:00,49.77347,5.86435,Delayed,107
S422,V010,2026-03-30 06:12:00,49.75038,6.45793,Delayed,196
S422,V010,2026-03-30 06:22:00,49.75232,6.45572,On Route,188
S422,V010,2026-03-30 06:30:00,49.75266,6.45604,Stopped,186
S422,V010,2026-03-30 06:36:00,49.75284,6.45617,Stopped,186
S422,V010,2026-03-30 06:45:00,49.75677,6.45164,Delayed,168
S422,V010,2026-03-30 06:53:00,49.75713,6.45192,Stopped,167
S422,V010,2026-03-30 07:00:00,49.76017,6.4484,Delayed,154
S422,V010,2026-03-30 07:07:00,49.7623,6.44593,On Route,143
S422,V010,2026-03-30 07:22:00,49.76734,6.44009,On Route,138
S422,V010,2026-03-30 07:31:00,49.7716,6.43515,On Route,124
S423,V003,2026-03-30 06:11:00,49.67636,6.4849,On Route,181
S423,V003,2026-03-30 06:19:00,49.67856,6.48126,On Route,166
S423,V003,2026-03-30 06:27:00,49.68163,6.47617,Delayed,149
S423,V003,2026-03-30 06:33:00,49.68192,6.47615,Stopped,149
S423,V003,2026-03-30 06:48:00,49.68154,6.47571,Stopped,148
S423,V003,2026-03-30 06:53:00,49.68343,6.47258,Delayed,136
S423,V003,2026-03-30 07:06:00,49.68654,6.46743,Delayed,124
S423,V003,2026-03-30 07:13:00,49.68997,6.46175,Delayed,109
S423,V003,2026-03-30 07:21:00,49.69376,6.45548,On Route,102
S423,V003,2026-03-30 07:34:00,49.69533,6.45287,Delayed,96
S424,V005,2026-03-30 06:12:00,49.83274,5.73149,Delayed,230
S424,V005,2026-03-30 06:26:00,49.83407,5.73545,On Route,217
S424,V005,2026-03-30 06:36:00,49.83624,5.74189,On Route,210
S424,V005,2026-03-30 06:42:00,49.83769,5.74622,On Route,197
S424,V005,2026-03-30 06:52:00,49.83941,5.75133,On Route,182
S424,V005,2026-03-30 07:06:00,49.84057,5.75478,Delayed,175
S424,V005,2026-03-30 07:16:00,49.84044,5.75526,Stopped,173
S424,V005,2026-03-30 07:23:00,49.84213,5.76027,Delayed,157
S424,V005,2026-03-30 07:30:00,49.84369,5.76487,On Route,152
S424,V005,2026-03-30 07:37:00,49.84481,5.76821,On Route,134
S425,V001,2026-03-30 06:14:00,49.53663,6.36319,On Route,161
S425,V001,2026-03-30 06:28:00,49.53845,6.35693,On Route,143
S425,V001,2026-03-30 06:39:00,49.53979,6.35235,Delayed,124
S425,V001,2026-03-30 06:47:00,49.54129,6.34716,On Route,104
S425,V001,2026-03-30 06:59:00,49.54213,6.34429,On Route,84
S425,V001,2026-03-30 07:06:00,49.54282,6.34191,On Route,74
S425,V001,2026-03-30 07:18:00,49.54447,6.33623,Delayed,69
S425,V001,2026-03-30 07:33:00,49.54619,6.33031,Delayed,49
S425,V001,2026-03-30 07:41:00,49.54611,6.33004,Stopped,47
S425,V001,2026-03-30 07:50:00,49.5463,6.33044,Stopped,45
S426,V004,2026-03-30 06:07:00,49.5639,5.59623,On Route,183
S426,V004,2026-03-30 06:14:00,49.56612,5.59784,On Route,177
S426,V004,2026-03-30 06:19:00,49.57059,5.60107,On Route,161
S426,V004,2026-03-30 06:28:00,49.57457,5.60396,Delayed,144
S426,V004,2026-03-30 06:37:00,49.57893,5.60711,Delayed,125
S426,V004,2026-03-30 06:42:00,49.58058,5.60831,Delayed,119
S426,V004,2026-03-30 06:53:00,49.58425,5.61097,On Route,100
S426,V004,2026-03-30 07:05:00,49.58737,5.61323,Delayed,82
S426,V004,2026-03-30 07:19:00,49.59044,5.61545,Delayed,63
S426,V004,2026-03-30 07:30:00,49.59654,5.61987,Delayed,56
S427,V004,2026-03-30 06:10:00,49.69376,5.84564,On Route,222
S427,V004,2026-03-30 06:18:00,49.69647,5.84006,Delayed,202
S427,V004,2026-03-30 06:27:00,49.69889,5.83509,On Route,185
S427,V004,2026-03-30 06:39:00,49.69882,5.83477,Stopped,184
S427,V004,2026-03-30 06:46:00,49.69998,5.83238,On Route,168
S427,V004,2026-03-30 06:51:00,49.70018,5.83211,Stopped,168
S427,V004,2026-03-30 06:58:00,49.70005,5.83207,Stopped,168
S427,V004,2026-03-30 07:11:00,49.70184,5.82839,Delayed,158
S427,V004,2026-03-30 07:22:00,49.70393,5.82409,On Route,147
S427,V004,2026-03-30 07:32:00,49.70542,5.82103,Delayed,140
S428,V010,2026-03-30 06:15:00,49.64488,6.02494,Stopped,234
S428,V010,2026-03-30 06:24:00,49.6472,6.02755,Delayed,219
S428,V010,2026-03-30 06:33:00,49.6515,6.03239,Delayed,205
S428,V010,2026-03-30 06:47:00,49.65598,6.03744,On Route,191
S428,V010,2026-03-30 07:01:00,49.65888,6.04071,On Route,179
S428,V010,2026-03-30 07:10:00,49.66353,6.04595,On Route,166
S428,V010,2026-03-30 07:21:00,49.66348,6.04567,Stopped,165
S428,V010,2026-03-30 07:28:00,49.66487,6.04725,Delayed,155
S428,V010,2026-03-30 07:41:00,49.66639,6.04896,On Route,140
S428,V010,2026-03-30 07:49:00,49.66823,6.05103,Delayed,120
S429,V010,2026-03-30 06:05:00,49.83792,6.03245,On Route,211
S429,V010,2026-03-30 06:11:00,49.83787,6.03201,Stopped,211
S429,V010,2026-03-30 06:21:00,49.84431,6.03071,Delayed,191
S429,V010,2026-03-30 06:29:00,49.85155,6.02923,Delayed,175
S429,V010,2026-03-30 06:39:00,49.85722,6.02808,Delayed,157
S429,V010,2026-03-30 06:46:00,49.86196,6.02712,Delayed,148
S429,V010,2026-03-30 06:55:00,49.86536,6.02643,On Route,142
S429,V010,2026-03-30 07:06:00,49.87065,6.02535,Delayed,128
S429,V010,2026-03-30 07:20:00,49.87348,6.02478,On Route,116
S429,V010,2026-03-30 07:30:00,49.88028,6.0234,On Route,107
